Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1325634720,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325634780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325634840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325634900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325634960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325635020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325635080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325635140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325635200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325635260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325635320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325635380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325635440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325635500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325635560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325635620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325635680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325635740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325635800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325635860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325635920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325635980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325636040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325636100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325636160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325636220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325636280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325636340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325636400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325636460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325636520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325636580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325636640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325636700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325636760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325636820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325636880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325636940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325637000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325637060,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325637120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325637180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325637240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
